#mcc118
#Date	Time	samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-15	15:00:04:842	48	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:04:944	49	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:05:046	50	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:05:148	51	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:05:250	52	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:05:352	53	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:05:454	54	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:05:556	55	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:05:658	56	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:05:760	57	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:05:862	58	1.7459	-0.0021	1.7387	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:05:964	59	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:066	60	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:168	61	1.7459	-0.0021	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:270	62	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:06:373	63	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:06:475	64	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:06:577	65	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:679	66	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:06:781	67	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:883	68	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:06:985	69	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:07:087	70	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:07:189	71	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:07:291	72	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:07:393	73	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:07:495	74	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:07:597	75	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:07:699	76	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
