Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-12	17:07:33:383	110	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:33:486	111	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-12	17:07:33:590	112	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:33:693	113	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:33:797	114	1.7511	0.0031	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:33:900	115	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:34:004	116	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-12	17:07:34:107	117	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:34:211	118	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:34:314	119	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-12	17:07:34:418	120	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:34:522	121	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-12	17:07:34:626	122	1.7511	0.0031	1.7489	1.7444	1.7466	1.7531	1.7455	1.7434
2021-07-12	17:07:34:729	123	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:34:833	124	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:34:936	125	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:35:040	126	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-12	17:07:35:143	127	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:35:247	128	1.7511	0.0031	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:35:350	129	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:35:454	130	1.7511	0.0031	1.7438	1.7393	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:35:557	131	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:35:661	132	1.7511	0.0031	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:35:764	133	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:35:868	134	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:35:971	135	1.7511	0.0031	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:36:075	136	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:36:178	137	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:282	138	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:36:387	139	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:490	140	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:593	141	1.7511	0.0031	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:697	142	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:800	143	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:36:904	144	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:37:007	145	1.7511	0.0031	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:37:110	146	1.7511	0.0031	1.7438	1.7496	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:37:214	147	1.7511	0.0031	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-12	17:07:37:318	148	1.7511	0.0031	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-12	17:07:37:421	149	1.7511	0.0031	1.7489	1.7393	1.7466	1.7429	1.7455	1.7434
