Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-13	11:48:58:347	49	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:48:58:451	50	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:48:58:555	51	1.7511	-10.4488	1.7489	1.7444	1.7518	1.748	1.7404	1.7383
2021-07-13	11:48:58:658	52	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:48:58:762	53	1.7511	-10.4488	1.7489	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:48:58:866	54	1.7459	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7383
2021-07-13	11:48:58:970	55	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:48:59:073	56	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:48:59:177	57	1.7459	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:48:59:281	58	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:48:59:384	59	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:48:59:488	60	1.7459	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:48:59:592	61	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:48:59:696	62	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:48:59:800	63	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:48:59:903	64	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:00:007	65	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:00:111	66	1.7511	-10.4488	1.7438	1.7393	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:00:215	67	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:00:319	68	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:00:422	69	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:00:526	70	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:00:630	71	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:00:734	72	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:00:838	73	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:00:941	74	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:045	75	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:149	76	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:01:253	77	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:01:357	78	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:461	79	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:01:565	80	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:669	81	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:773	82	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:876	83	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:01:980	84	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:02:084	85	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:02:188	86	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:02:292	87	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:02:396	88	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:02:500	89	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:02:603	90	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:02:707	91	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:02:811	92	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:02:915	93	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:03:019	94	1.7511	-10.4488	1.7438	1.7444	1.7466	1.7429	1.7455	1.7434
2021-07-13	11:49:03:122	95	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:03:226	96	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:03:330	97	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:03:434	98	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:03:538	99	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:03:642	100	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:03:746	101	1.7511	-10.4488	1.7438	1.7444	1.7466	1.7429	1.7455	1.7434
2021-07-13	11:49:03:849	102	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:03:952	103	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:04:055	104	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
